value,series,economy,aggregate,time,indicator
94.0,SE.ADT.LITR.ZS,PSE,False,YR2008,SE.ADT.LITR.ZS
94.0,SE.ADT.LITR.ZS,PSE,False,YR2007,SE.ADT.LITR.ZS
93.0,SE.ADT.LITR.ZS,PSE,False,YR2006,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2005,SE.ADT.LITR.ZS
92.0,SE.ADT.LITR.ZS,PSE,False,YR2004,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2003,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2002,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2001,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR2000,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1999,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1998,SE.ADT.LITR.ZS
86.0,SE.ADT.LITR.ZS,PSE,False,YR1997,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1996,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1995,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1994,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1993,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1992,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1991,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1990,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1989,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1988,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1987,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1986,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1985,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1984,SE.ADT.LITR.ZS
,SE.ADT.LITR.ZS,PSE,False,YR1983,SE.ADT.LITR.ZS
