value,series,economy,aggregate,time,indicator
,NY.GDP.PCAP.KD,PSE,False,YR1992,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1991,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1990,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1989,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1988,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1987,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1986,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1985,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1984,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1983,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1982,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1981,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1980,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1979,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1978,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1977,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1976,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1975,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1974,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1973,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1972,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1971,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1970,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1969,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1968,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1967,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1966,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1965,NY.GDP.PCAP.KD
,NY.GDP.PCAP.KD,PSE,False,YR1964,NY.GDP.PCAP.KD
