value,series,economy,aggregate,time,indicator
69.7994634146342,SP.DYN.LE00.IN,EST,False,YR1973,SP.DYN.LE00.IN
69.5921463414634,SP.DYN.LE00.IN,EST,False,YR1972,SP.DYN.LE00.IN
69.8151707317073,SP.DYN.LE00.IN,EST,False,YR1971,SP.DYN.LE00.IN
69.4100975609756,SP.DYN.LE00.IN,EST,False,YR1970,SP.DYN.LE00.IN
69.2659024390244,SP.DYN.LE00.IN,EST,False,YR1969,SP.DYN.LE00.IN
69.7512195121951,SP.DYN.LE00.IN,EST,False,YR1968,SP.DYN.LE00.IN
69.9401463414634,SP.DYN.LE00.IN,EST,False,YR1967,SP.DYN.LE00.IN
69.627756097561,SP.DYN.LE00.IN,EST,False,YR1966,SP.DYN.LE00.IN
69.6807317073171,SP.DYN.LE00.IN,EST,False,YR1965,SP.DYN.LE00.IN
70.0573170731707,SP.DYN.LE00.IN,EST,False,YR1964,SP.DYN.LE00.IN
69.2101219512195,SP.DYN.LE00.IN,EST,False,YR1963,SP.DYN.LE00.IN
68.7918048780488,SP.DYN.LE00.IN,EST,False,YR1962,SP.DYN.LE00.IN
68.9621219512195,SP.DYN.LE00.IN,EST,False,YR1961,SP.DYN.LE00.IN
68.933512195122,SP.DYN.LE00.IN,EST,False,YR1960,SP.DYN.LE00.IN
,SP.DYN.LE00.IN,ERI,False,YR2023,SP.DYN.LE00.IN
66.604,SP.DYN.LE00.IN,ERI,False,YR2022,SP.DYN.LE00.IN
66.536,SP.DYN.LE00.IN,ERI,False,YR2021,SP.DYN.LE00.IN
67.133,SP.DYN.LE00.IN,ERI,False,YR2020,SP.DYN.LE00.IN
67.3,SP.DYN.LE00.IN,ERI,False,YR2019,SP.DYN.LE00.IN
67.067,SP.DYN.LE00.IN,ERI,False,YR2018,SP.DYN.LE00.IN
66.577,SP.DYN.LE00.IN,ERI,False,YR2017,SP.DYN.LE00.IN
66.289,SP.DYN.LE00.IN,ERI,False,YR2016,SP.DYN.LE00.IN
66.033,SP.DYN.LE00.IN,ERI,False,YR2015,SP.DYN.LE00.IN
65.6,SP.DYN.LE00.IN,ERI,False,YR2014,SP.DYN.LE00.IN
65.067,SP.DYN.LE00.IN,ERI,False,YR2013,SP.DYN.LE00.IN
64.838,SP.DYN.LE00.IN,ERI,False,YR2012,SP.DYN.LE00.IN
64.402,SP.DYN.LE00.IN,ERI,False,YR2011,SP.DYN.LE00.IN
63.787,SP.DYN.LE00.IN,ERI,False,YR2010,SP.DYN.LE00.IN
63.328,SP.DYN.LE00.IN,ERI,False,YR2009,SP.DYN.LE00.IN
62.573,SP.DYN.LE00.IN,ERI,False,YR2008,SP.DYN.LE00.IN
62.116,SP.DYN.LE00.IN,ERI,False,YR2007,SP.DYN.LE00.IN
61.611,SP.DYN.LE00.IN,ERI,False,YR2006,SP.DYN.LE00.IN
60.597,SP.DYN.LE00.IN,ERI,False,YR2005,SP.DYN.LE00.IN
59.899,SP.DYN.LE00.IN,ERI,False,YR2004,SP.DYN.LE00.IN
59.409,SP.DYN.LE00.IN,ERI,False,YR2003,SP.DYN.LE00.IN
58.811,SP.DYN.LE00.IN,ERI,False,YR2002,SP.DYN.LE00.IN
58.298,SP.DYN.LE00.IN,ERI,False,YR2001,SP.DYN.LE00.IN
56.111,SP.DYN.LE00.IN,ERI,False,YR2000,SP.DYN.LE00.IN
43.397,SP.DYN.LE00.IN,ERI,False,YR1999,SP.DYN.LE00.IN
49.158,SP.DYN.LE00.IN,ERI,False,YR1998,SP.DYN.LE00.IN
56.312,SP.DYN.LE00.IN,ERI,False,YR1997,SP.DYN.LE00.IN
55.756,SP.DYN.LE00.IN,ERI,False,YR1996,SP.DYN.LE00.IN
54.914,SP.DYN.LE00.IN,ERI,False,YR1995,SP.DYN.LE00.IN
54.1,SP.DYN.LE00.IN,ERI,False,YR1994,SP.DYN.LE00.IN
53.234,SP.DYN.LE00.IN,ERI,False,YR1993,SP.DYN.LE00.IN
52.465,SP.DYN.LE00.IN,ERI,False,YR1992,SP.DYN.LE00.IN
50.607,SP.DYN.LE00.IN,ERI,False,YR1991,SP.DYN.LE00.IN
49.769,SP.DYN.LE00.IN,ERI,False,YR1990,SP.DYN.LE00.IN
47.828,SP.DYN.LE00.IN,ERI,False,YR1989,SP.DYN.LE00.IN
48.015,SP.DYN.LE00.IN,ERI,False,YR1988,SP.DYN.LE00.IN
47.333,SP.DYN.LE00.IN,ERI,False,YR1987,SP.DYN.LE00.IN
47.075,SP.DYN.LE00.IN,ERI,False,YR1986,SP.DYN.LE00.IN
46.145,SP.DYN.LE00.IN,ERI,False,YR1985,SP.DYN.LE00.IN
45.777,SP.DYN.LE00.IN,ERI,False,YR1984,SP.DYN.LE00.IN
45.323,SP.DYN.LE00.IN,ERI,False,YR1983,SP.DYN.LE00.IN
44.86,SP.DYN.LE00.IN,ERI,False,YR1982,SP.DYN.LE00.IN
44.905,SP.DYN.LE00.IN,ERI,False,YR1981,SP.DYN.LE00.IN
44.585,SP.DYN.LE00.IN,ERI,False,YR1980,SP.DYN.LE00.IN
43.972,SP.DYN.LE00.IN,ERI,False,YR1979,SP.DYN.LE00.IN
43.561,SP.DYN.LE00.IN,ERI,False,YR1978,SP.DYN.LE00.IN
43.175,SP.DYN.LE00.IN,ERI,False,YR1977,SP.DYN.LE00.IN
42.656,SP.DYN.LE00.IN,ERI,False,YR1976,SP.DYN.LE00.IN
42.24,SP.DYN.LE00.IN,ERI,False,YR1975,SP.DYN.LE00.IN
42.243,SP.DYN.LE00.IN,ERI,False,YR1974,SP.DYN.LE00.IN
42.252,SP.DYN.LE00.IN,ERI,False,YR1973,SP.DYN.LE00.IN
41.848,SP.DYN.LE00.IN,ERI,False,YR1972,SP.DYN.LE00.IN
41.483,SP.DYN.LE00.IN,ERI,False,YR1971,SP.DYN.LE00.IN
41.09,SP.DYN.LE00.IN,ERI,False,YR1970,SP.DYN.LE00.IN
40.722,SP.DYN.LE00.IN,ERI,False,YR1969,SP.DYN.LE00.IN
40.38,SP.DYN.LE00.IN,ERI,False,YR1968,SP.DYN.LE00.IN
40.09,SP.DYN.LE00.IN,ERI,False,YR1967,SP.DYN.LE00.IN
39.882,SP.DYN.LE00.IN,ERI,False,YR1966,SP.DYN.LE00.IN
39.554,SP.DYN.LE00.IN,ERI,False,YR1965,SP.DYN.LE00.IN
39.24,SP.DYN.LE00.IN,ERI,False,YR1964,SP.DYN.LE00.IN
38.774,SP.DYN.LE00.IN,ERI,False,YR1963,SP.DYN.LE00.IN
38.393,SP.DYN.LE00.IN,ERI,False,YR1962,SP.DYN.LE00.IN
37.974,SP.DYN.LE00.IN,ERI,False,YR1961,SP.DYN.LE00.IN
37.5,SP.DYN.LE00.IN,ERI,False,YR1960,SP.DYN.LE00.IN
,SP.DYN.LE00.IN,GNQ,False,YR2023,SP.DYN.LE00.IN
61.19,SP.DYN.LE00.IN,GNQ,False,YR2022,SP.DYN.LE00.IN
60.594,SP.DYN.LE00.IN,GNQ,False,YR2021,SP.DYN.LE00.IN
60.708,SP.DYN.LE00.IN,GNQ,False,YR2020,SP.DYN.LE00.IN
61.644,SP.DYN.LE00.IN,GNQ,False,YR2019,SP.DYN.LE00.IN
61.191,SP.DYN.LE00.IN,GNQ,False,YR2018,SP.DYN.LE00.IN
60.821,SP.DYN.LE00.IN,GNQ,False,YR2017,SP.DYN.LE00.IN
60.479,SP.DYN.LE00.IN,GNQ,False,YR2016,SP.DYN.LE00.IN
60.103,SP.DYN.LE00.IN,GNQ,False,YR2015,SP.DYN.LE00.IN
59.595,SP.DYN.LE00.IN,GNQ,False,YR2014,SP.DYN.LE00.IN
59.224,SP.DYN.LE00.IN,GNQ,False,YR2013,SP.DYN.LE00.IN
58.865,SP.DYN.LE00.IN,GNQ,False,YR2012,SP.DYN.LE00.IN
58.412,SP.DYN.LE00.IN,GNQ,False,YR2011,SP.DYN.LE00.IN
57.878,SP.DYN.LE00.IN,GNQ,False,YR2010,SP.DYN.LE00.IN
57.431,SP.DYN.LE00.IN,GNQ,False,YR2009,SP.DYN.LE00.IN
57.074,SP.DYN.LE00.IN,GNQ,False,YR2008,SP.DYN.LE00.IN
56.54,SP.DYN.LE00.IN,GNQ,False,YR2007,SP.DYN.LE00.IN
56.046,SP.DYN.LE00.IN,GNQ,False,YR2006,SP.DYN.LE00.IN
55.464,SP.DYN.LE00.IN,GNQ,False,YR2005,SP.DYN.LE00.IN
55.036,SP.DYN.LE00.IN,GNQ,False,YR2004,SP.DYN.LE00.IN
54.581,SP.DYN.LE00.IN,GNQ,False,YR2003,SP.DYN.LE00.IN
54.085,SP.DYN.LE00.IN,GNQ,False,YR2002,SP.DYN.LE00.IN
53.636,SP.DYN.LE00.IN,GNQ,False,YR2001,SP.DYN.LE00.IN
53.226,SP.DYN.LE00.IN,GNQ,False,YR2000,SP.DYN.LE00.IN
52.752,SP.DYN.LE00.IN,GNQ,False,YR1999,SP.DYN.LE00.IN
52.382,SP.DYN.LE00.IN,GNQ,False,YR1998,SP.DYN.LE00.IN
52.061,SP.DYN.LE00.IN,GNQ,False,YR1997,SP.DYN.LE00.IN
51.727,SP.DYN.LE00.IN,GNQ,False,YR1996,SP.DYN.LE00.IN
51.592,SP.DYN.LE00.IN,GNQ,False,YR1995,SP.DYN.LE00.IN
51.415,SP.DYN.LE00.IN,GNQ,False,YR1994,SP.DYN.LE00.IN
51.308,SP.DYN.LE00.IN,GNQ,False,YR1993,SP.DYN.LE00.IN
51.113,SP.DYN.LE00.IN,GNQ,False,YR1992,SP.DYN.LE00.IN
50.969,SP.DYN.LE00.IN,GNQ,False,YR1991,SP.DYN.LE00.IN
50.86,SP.DYN.LE00.IN,GNQ,False,YR1990,SP.DYN.LE00.IN
50.668,SP.DYN.LE00.IN,GNQ,False,YR1989,SP.DYN.LE00.IN
50.504,SP.DYN.LE00.IN,GNQ,False,YR1988,SP.DYN.LE00.IN
50.279,SP.DYN.LE00.IN,GNQ,False,YR1987,SP.DYN.LE00.IN
50.039,SP.DYN.LE00.IN,GNQ,False,YR1986,SP.DYN.LE00.IN
49.683,SP.DYN.LE00.IN,GNQ,False,YR1985,SP.DYN.LE00.IN
49.208,SP.DYN.LE00.IN,GNQ,False,YR1984,SP.DYN.LE00.IN
49.007,SP.DYN.LE00.IN,GNQ,False,YR1983,SP.DYN.LE00.IN
48.596,SP.DYN.LE00.IN,GNQ,False,YR1982,SP.DYN.LE00.IN
48.109,SP.DYN.LE00.IN,GNQ,False,YR1981,SP.DYN.LE00.IN
47.563,SP.DYN.LE00.IN,GNQ,False,YR1980,SP.DYN.LE00.IN
41.653,SP.DYN.LE00.IN,GNQ,False,YR1979,SP.DYN.LE00.IN
40.793,SP.DYN.LE00.IN,GNQ,False,YR1978,SP.DYN.LE00.IN
40.501,SP.DYN.LE00.IN,GNQ,False,YR1977,SP.DYN.LE00.IN
28.921,SP.DYN.LE00.IN,GNQ,False,YR1976,SP.DYN.LE00.IN
35.812,SP.DYN.LE00.IN,GNQ,False,YR1975,SP.DYN.LE00.IN
40.186,SP.DYN.LE00.IN,GNQ,False,YR1974,SP.DYN.LE00.IN
43.477,SP.DYN.LE00.IN,GNQ,False,YR1973,SP.DYN.LE00.IN
43.284,SP.DYN.LE00.IN,GNQ,False,YR1972,SP.DYN.LE00.IN
36.263,SP.DYN.LE00.IN,GNQ,False,YR1971,SP.DYN.LE00.IN
30.248,SP.DYN.LE00.IN,GNQ,False,YR1970,SP.DYN.LE00.IN
30.076,SP.DYN.LE00.IN,GNQ,False,YR1969,SP.DYN.LE00.IN
43.731,SP.DYN.LE00.IN,GNQ,False,YR1968,SP.DYN.LE00.IN
43.532,SP.DYN.LE00.IN,GNQ,False,YR1967,SP.DYN.LE00.IN
43.264,SP.DYN.LE00.IN,GNQ,False,YR1966,SP.DYN.LE00.IN
43.054,SP.DYN.LE00.IN,GNQ,False,YR1965,SP.DYN.LE00.IN
42.749,SP.DYN.LE00.IN,GNQ,False,YR1964,SP.DYN.LE00.IN
42.546,SP.DYN.LE00.IN,GNQ,False,YR1963,SP.DYN.LE00.IN
42.258,SP.DYN.LE00.IN,GNQ,False,YR1962,SP.DYN.LE00.IN
41.994,SP.DYN.LE00.IN,GNQ,False,YR1961,SP.DYN.LE00.IN
41.729,SP.DYN.LE00.IN,GNQ,False,YR1960,SP.DYN.LE00.IN
,SP.DYN.LE00.IN,SLV,False,YR2023,SP.DYN.LE00.IN
71.475,SP.DYN.LE00.IN,SLV,False,YR2022,SP.DYN.LE00.IN
70.748,SP.DYN.LE00.IN,SLV,False,YR2021,SP.DYN.LE00.IN
71.061,SP.DYN.LE00.IN,SLV,False,YR2020,SP.DYN.LE00.IN
72.559,SP.DYN.LE00.IN,SLV,False,YR2019,SP.DYN.LE00.IN
72.555,SP.DYN.LE00.IN,SLV,False,YR2018,SP.DYN.LE00.IN
72.311,SP.DYN.LE00.IN,SLV,False,YR2017,SP.DYN.LE00.IN
72.025,SP.DYN.LE00.IN,SLV,False,YR2016,SP.DYN.LE00.IN
71.814,SP.DYN.LE00.IN,SLV,False,YR2015,SP.DYN.LE00.IN
71.746,SP.DYN.LE00.IN,SLV,False,YR2014,SP.DYN.LE00.IN
71.771,SP.DYN.LE00.IN,SLV,False,YR2013,SP.DYN.LE00.IN
71.831,SP.DYN.LE00.IN,SLV,False,YR2012,SP.DYN.LE00.IN
71.859,SP.DYN.LE00.IN,SLV,False,YR2011,SP.DYN.LE00.IN
71.848,SP.DYN.LE00.IN,SLV,False,YR2010,SP.DYN.LE00.IN
71.576,SP.DYN.LE00.IN,SLV,False,YR2009,SP.DYN.LE00.IN
71.424,SP.DYN.LE00.IN,SLV,False,YR2008,SP.DYN.LE00.IN
71.108,SP.DYN.LE00.IN,SLV,False,YR2007,SP.DYN.LE00.IN
70.773,SP.DYN.LE00.IN,SLV,False,YR2006,SP.DYN.LE00.IN
70.44,SP.DYN.LE00.IN,SLV,False,YR2005,SP.DYN.LE00.IN
70.34,SP.DYN.LE00.IN,SLV,False,YR2004,SP.DYN.LE00.IN
70.14,SP.DYN.LE00.IN,SLV,False,YR2003,SP.DYN.LE00.IN
70.232,SP.DYN.LE00.IN,SLV,False,YR2002,SP.DYN.LE00.IN
69.598,SP.DYN.LE00.IN,SLV,False,YR2001,SP.DYN.LE00.IN
69.865,SP.DYN.LE00.IN,SLV,False,YR2000,SP.DYN.LE00.IN
69.379,SP.DYN.LE00.IN,SLV,False,YR1999,SP.DYN.LE00.IN
68.478,SP.DYN.LE00.IN,SLV,False,YR1998,SP.DYN.LE00.IN
67.895,SP.DYN.LE00.IN,SLV,False,YR1997,SP.DYN.LE00.IN
67.076,SP.DYN.LE00.IN,SLV,False,YR1996,SP.DYN.LE00.IN
66.33,SP.DYN.LE00.IN,SLV,False,YR1995,SP.DYN.LE00.IN
65.838,SP.DYN.LE00.IN,SLV,False,YR1994,SP.DYN.LE00.IN
65.235,SP.DYN.LE00.IN,SLV,False,YR1993,SP.DYN.LE00.IN
64.657,SP.DYN.LE00.IN,SLV,False,YR1992,SP.DYN.LE00.IN
63.856,SP.DYN.LE00.IN,SLV,False,YR1991,SP.DYN.LE00.IN
62.55,SP.DYN.LE00.IN,SLV,False,YR1990,SP.DYN.LE00.IN
59.685,SP.DYN.LE00.IN,SLV,False,YR1989,SP.DYN.LE00.IN
61.476,SP.DYN.LE00.IN,SLV,False,YR1988,SP.DYN.LE00.IN
59.669,SP.DYN.LE00.IN,SLV,False,YR1987,SP.DYN.LE00.IN
57.741,SP.DYN.LE00.IN,SLV,False,YR1986,SP.DYN.LE00.IN
57.025,SP.DYN.LE00.IN,SLV,False,YR1985,SP.DYN.LE00.IN
54.85,SP.DYN.LE00.IN,SLV,False,YR1984,SP.DYN.LE00.IN
52.203,SP.DYN.LE00.IN,SLV,False,YR1983,SP.DYN.LE00.IN
51.105,SP.DYN.LE00.IN,SLV,False,YR1982,SP.DYN.LE00.IN
48.161,SP.DYN.LE00.IN,SLV,False,YR1981,SP.DYN.LE00.IN
47.975,SP.DYN.LE00.IN,SLV,False,YR1980,SP.DYN.LE00.IN
52.2,SP.DYN.LE00.IN,SLV,False,YR1979,SP.DYN.LE00.IN
53.245,SP.DYN.LE00.IN,SLV,False,YR1978,SP.DYN.LE00.IN
54.024,SP.DYN.LE00.IN,SLV,False,YR1977,SP.DYN.LE00.IN
54.627,SP.DYN.LE00.IN,SLV,False,YR1976,SP.DYN.LE00.IN
54.875,SP.DYN.LE00.IN,SLV,False,YR1975,SP.DYN.LE00.IN
54.668,SP.DYN.LE00.IN,SLV,False,YR1974,SP.DYN.LE00.IN
54.048,SP.DYN.LE00.IN,SLV,False,YR1973,SP.DYN.LE00.IN
53.019,SP.DYN.LE00.IN,SLV,False,YR1972,SP.DYN.LE00.IN
52.241,SP.DYN.LE00.IN,SLV,False,YR1971,SP.DYN.LE00.IN
51.41,SP.DYN.LE00.IN,SLV,False,YR1970,SP.DYN.LE00.IN
50.9,SP.DYN.LE00.IN,SLV,False,YR1969,SP.DYN.LE00.IN
50.775,SP.DYN.LE00.IN,SLV,False,YR1968,SP.DYN.LE00.IN
50.852,SP.DYN.LE00.IN,SLV,False,YR1967,SP.DYN.LE00.IN
50.964,SP.DYN.LE00.IN,SLV,False,YR1966,SP.DYN.LE00.IN
50.897,SP.DYN.LE00.IN,SLV,False,YR1965,SP.DYN.LE00.IN
50.734,SP.DYN.LE00.IN,SLV,False,YR1964,SP.DYN.LE00.IN
50.253,SP.DYN.LE00.IN,SLV,False,YR1963,SP.DYN.LE00.IN
49.6,SP.DYN.LE00.IN,SLV,False,YR1962,SP.DYN.LE00.IN
48.849,SP.DYN.LE00.IN,SLV,False,YR1961,SP.DYN.LE00.IN
48.084,SP.DYN.LE00.IN,SLV,False,YR1960,SP.DYN.LE00.IN
,SP.DYN.LE00.IN,EGY,False,YR2023,SP.DYN.LE00.IN
70.159,SP.DYN.LE00.IN,EGY,False,YR2022,SP.DYN.LE00.IN
70.221,SP.DYN.LE00.IN,EGY,False,YR2021,SP.DYN.LE00.IN
70.99,SP.DYN.LE00.IN,EGY,False,YR2020,SP.DYN.LE00.IN
71.358,SP.DYN.LE00.IN,EGY,False,YR2019,SP.DYN.LE00.IN
71.367,SP.DYN.LE00.IN,EGY,False,YR2018,SP.DYN.LE00.IN
71.302,SP.DYN.LE00.IN,EGY,False,YR2017,SP.DYN.LE00.IN
70.844,SP.DYN.LE00.IN,EGY,False,YR2016,SP.DYN.LE00.IN
70.483,SP.DYN.LE00.IN,EGY,False,YR2015,SP.DYN.LE00.IN
70.415,SP.DYN.LE00.IN,EGY,False,YR2014,SP.DYN.LE00.IN
70.052,SP.DYN.LE00.IN,EGY,False,YR2013,SP.DYN.LE00.IN
70.085,SP.DYN.LE00.IN,EGY,False,YR2012,SP.DYN.LE00.IN
69.88,SP.DYN.LE00.IN,EGY,False,YR2011,SP.DYN.LE00.IN
69.664,SP.DYN.LE00.IN,EGY,False,YR2010,SP.DYN.LE00.IN
69.48,SP.DYN.LE00.IN,EGY,False,YR2009,SP.DYN.LE00.IN
69.319,SP.DYN.LE00.IN,EGY,False,YR2008,SP.DYN.LE00.IN
69.128,SP.DYN.LE00.IN,EGY,False,YR2007,SP.DYN.LE00.IN
68.977,SP.DYN.LE00.IN,EGY,False,YR2006,SP.DYN.LE00.IN
68.779,SP.DYN.LE00.IN,EGY,False,YR2005,SP.DYN.LE00.IN
68.613,SP.DYN.LE00.IN,EGY,False,YR2004,SP.DYN.LE00.IN
68.402,SP.DYN.LE00.IN,EGY,False,YR2003,SP.DYN.LE00.IN
68.564,SP.DYN.LE00.IN,EGY,False,YR2002,SP.DYN.LE00.IN
68.308,SP.DYN.LE00.IN,EGY,False,YR2001,SP.DYN.LE00.IN
68.007,SP.DYN.LE00.IN,EGY,False,YR2000,SP.DYN.LE00.IN
67.737,SP.DYN.LE00.IN,EGY,False,YR1999,SP.DYN.LE00.IN
67.471,SP.DYN.LE00.IN,EGY,False,YR1998,SP.DYN.LE00.IN
67.197,SP.DYN.LE00.IN,EGY,False,YR1997,SP.DYN.LE00.IN
66.742,SP.DYN.LE00.IN,EGY,False,YR1996,SP.DYN.LE00.IN
66.312,SP.DYN.LE00.IN,EGY,False,YR1995,SP.DYN.LE00.IN
65.816,SP.DYN.LE00.IN,EGY,False,YR1994,SP.DYN.LE00.IN
65.468,SP.DYN.LE00.IN,EGY,False,YR1993,SP.DYN.LE00.IN
65.031,SP.DYN.LE00.IN,EGY,False,YR1992,SP.DYN.LE00.IN
64.755,SP.DYN.LE00.IN,EGY,False,YR1991,SP.DYN.LE00.IN
64.146,SP.DYN.LE00.IN,EGY,False,YR1990,SP.DYN.LE00.IN
63.628,SP.DYN.LE00.IN,EGY,False,YR1989,SP.DYN.LE00.IN
62.98,SP.DYN.LE00.IN,EGY,False,YR1988,SP.DYN.LE00.IN
62.137,SP.DYN.LE00.IN,EGY,False,YR1987,SP.DYN.LE00.IN
61.261,SP.DYN.LE00.IN,EGY,False,YR1986,SP.DYN.LE00.IN
60.542,SP.DYN.LE00.IN,EGY,False,YR1985,SP.DYN.LE00.IN
59.73,SP.DYN.LE00.IN,EGY,False,YR1984,SP.DYN.LE00.IN
58.888,SP.DYN.LE00.IN,EGY,False,YR1983,SP.DYN.LE00.IN
57.948,SP.DYN.LE00.IN,EGY,False,YR1982,SP.DYN.LE00.IN
57.138,SP.DYN.LE00.IN,EGY,False,YR1981,SP.DYN.LE00.IN
56.628,SP.DYN.LE00.IN,EGY,False,YR1980,SP.DYN.LE00.IN
55.802,SP.DYN.LE00.IN,EGY,False,YR1979,SP.DYN.LE00.IN
54.99,SP.DYN.LE00.IN,EGY,False,YR1978,SP.DYN.LE00.IN
54.134,SP.DYN.LE00.IN,EGY,False,YR1977,SP.DYN.LE00.IN
53.365,SP.DYN.LE00.IN,EGY,False,YR1976,SP.DYN.LE00.IN
52.591,SP.DYN.LE00.IN,EGY,False,YR1975,SP.DYN.LE00.IN
51.838,SP.DYN.LE00.IN,EGY,False,YR1974,SP.DYN.LE00.IN
50.852,SP.DYN.LE00.IN,EGY,False,YR1973,SP.DYN.LE00.IN
50.765,SP.DYN.LE00.IN,EGY,False,YR1972,SP.DYN.LE00.IN
50.386,SP.DYN.LE00.IN,EGY,False,YR1971,SP.DYN.LE00.IN
50.013,SP.DYN.LE00.IN,EGY,False,YR1970,SP.DYN.LE00.IN
49.797,SP.DYN.LE00.IN,EGY,False,YR1969,SP.DYN.LE00.IN
49.897,SP.DYN.LE00.IN,EGY,False,YR1968,SP.DYN.LE00.IN
49.538,SP.DYN.LE00.IN,EGY,False,YR1967,SP.DYN.LE00.IN
49.504,SP.DYN.LE00.IN,EGY,False,YR1966,SP.DYN.LE00.IN
49.128,SP.DYN.LE00.IN,EGY,False,YR1965,SP.DYN.LE00.IN
48.47,SP.DYN.LE00.IN,EGY,False,YR1964,SP.DYN.LE00.IN
47.672,SP.DYN.LE00.IN,EGY,False,YR1963,SP.DYN.LE00.IN
46.843,SP.DYN.LE00.IN,EGY,False,YR1962,SP.DYN.LE00.IN
46.024,SP.DYN.LE00.IN,EGY,False,YR1961,SP.DYN.LE00.IN
45.373,SP.DYN.LE00.IN,EGY,False,YR1960,SP.DYN.LE00.IN
,SP.DYN.LE00.IN,ECU,False,YR2023,SP.DYN.LE00.IN
77.894,SP.DYN.LE00.IN,ECU,False,YR2022,SP.DYN.LE00.IN
73.67,SP.DYN.LE00.IN,ECU,False,YR2021,SP.DYN.LE00.IN
72.153,SP.DYN.LE00.IN,ECU,False,YR2020,SP.DYN.LE00.IN
77.297,SP.DYN.LE00.IN,ECU,False,YR2019,SP.DYN.LE00.IN
77.094,SP.DYN.LE00.IN,ECU,False,YR2018,SP.DYN.LE00.IN
76.972,SP.DYN.LE00.IN,ECU,False,YR2017,SP.DYN.LE00.IN
76.763,SP.DYN.LE00.IN,ECU,False,YR2016,SP.DYN.LE00.IN
76.789,SP.DYN.LE00.IN,ECU,False,YR2015,SP.DYN.LE00.IN
76.622,SP.DYN.LE00.IN,ECU,False,YR2014,SP.DYN.LE00.IN
76.369,SP.DYN.LE00.IN,ECU,False,YR2013,SP.DYN.LE00.IN
76.062,SP.DYN.LE00.IN,ECU,False,YR2012,SP.DYN.LE00.IN
75.743,SP.DYN.LE00.IN,ECU,False,YR2011,SP.DYN.LE00.IN
75.43,SP.DYN.LE00.IN,ECU,False,YR2010,SP.DYN.LE00.IN
75.184,SP.DYN.LE00.IN,ECU,False,YR2009,SP.DYN.LE00.IN
74.983,SP.DYN.LE00.IN,ECU,False,YR2008,SP.DYN.LE00.IN
74.844,SP.DYN.LE00.IN,ECU,False,YR2007,SP.DYN.LE00.IN
74.689,SP.DYN.LE00.IN,ECU,False,YR2006,SP.DYN.LE00.IN
74.514,SP.DYN.LE00.IN,ECU,False,YR2005,SP.DYN.LE00.IN
74.279,SP.DYN.LE00.IN,ECU,False,YR2004,SP.DYN.LE00.IN
73.975,SP.DYN.LE00.IN,ECU,False,YR2003,SP.DYN.LE00.IN
73.613,SP.DYN.LE00.IN,ECU,False,YR2002,SP.DYN.LE00.IN
73.24,SP.DYN.LE00.IN,ECU,False,YR2001,SP.DYN.LE00.IN
72.839,SP.DYN.LE00.IN,ECU,False,YR2000,SP.DYN.LE00.IN
72.463,SP.DYN.LE00.IN,ECU,False,YR1999,SP.DYN.LE00.IN
72.045,SP.DYN.LE00.IN,ECU,False,YR1998,SP.DYN.LE00.IN
71.681,SP.DYN.LE00.IN,ECU,False,YR1997,SP.DYN.LE00.IN
71.362,SP.DYN.LE00.IN,ECU,False,YR1996,SP.DYN.LE00.IN
71.041,SP.DYN.LE00.IN,ECU,False,YR1995,SP.DYN.LE00.IN
70.757,SP.DYN.LE00.IN,ECU,False,YR1994,SP.DYN.LE00.IN
70.345,SP.DYN.LE00.IN,ECU,False,YR1993,SP.DYN.LE00.IN
70.117,SP.DYN.LE00.IN,ECU,False,YR1992,SP.DYN.LE00.IN
69.625,SP.DYN.LE00.IN,ECU,False,YR1991,SP.DYN.LE00.IN
69.348,SP.DYN.LE00.IN,ECU,False,YR1990,SP.DYN.LE00.IN
68.749,SP.DYN.LE00.IN,ECU,False,YR1989,SP.DYN.LE00.IN
68.056,SP.DYN.LE00.IN,ECU,False,YR1988,SP.DYN.LE00.IN
67.3,SP.DYN.LE00.IN,ECU,False,YR1987,SP.DYN.LE00.IN
66.535,SP.DYN.LE00.IN,ECU,False,YR1986,SP.DYN.LE00.IN
65.811,SP.DYN.LE00.IN,ECU,False,YR1985,SP.DYN.LE00.IN
65.171,SP.DYN.LE00.IN,ECU,False,YR1984,SP.DYN.LE00.IN
64.528,SP.DYN.LE00.IN,ECU,False,YR1983,SP.DYN.LE00.IN
64.11,SP.DYN.LE00.IN,ECU,False,YR1982,SP.DYN.LE00.IN
63.662,SP.DYN.LE00.IN,ECU,False,YR1981,SP.DYN.LE00.IN
63.191,SP.DYN.LE00.IN,ECU,False,YR1980,SP.DYN.LE00.IN
62.696,SP.DYN.LE00.IN,ECU,False,YR1979,SP.DYN.LE00.IN
62.153,SP.DYN.LE00.IN,ECU,False,YR1978,SP.DYN.LE00.IN
61.559,SP.DYN.LE00.IN,ECU,False,YR1977,SP.DYN.LE00.IN
60.89,SP.DYN.LE00.IN,ECU,False,YR1976,SP.DYN.LE00.IN
60.232,SP.DYN.LE00.IN,ECU,False,YR1975,SP.DYN.LE00.IN
59.526,SP.DYN.LE00.IN,ECU,False,YR1974,SP.DYN.LE00.IN
58.837,SP.DYN.LE00.IN,ECU,False,YR1973,SP.DYN.LE00.IN
58.205,SP.DYN.LE00.IN,ECU,False,YR1972,SP.DYN.LE00.IN
57.633,SP.DYN.LE00.IN,ECU,False,YR1971,SP.DYN.LE00.IN
